<<<<<<< HEAD
"CartLineID","Customers_T_CustomerID","Products_T_ProductID","Quantity"
1,23600,139278,295
1,6763,428033,80
5,30403,123472,91
5,47996,286356,105
4,49169,270157,183
4,19073,478051,85
4,17441,20955,104
4,46526,381187,260
4,1242,83538,100
2,42691,261972,77
5,6321,86978,188
4,1006,412782,35
3,31952,29935,97
5,28697,183703,156
3,9395,308533,197
4,29343,30699,175
2,45242,276646,183
2,32438,172597,69
2,22167,209876,176
3,17599,400237,135
4,28515,128247,108
2,1637,319489,181
4,49932,217348,240
1,6036,292370,167
3,38763,22041,88
5,3037,53922,87
1,21780,191288,263
3,12009,33339,105
5,35589,88343,119
2,2816,181645,191
4,29226,408529,209
4,37603,466274,252
5,14324,150397,143
3,26578,110570,172
2,43848,394372,281
3,29505,5273,265
1,25794,139660,223
4,3882,384625,188
1,25790,142815,164
2,24891,263805,275
2,22585,320819,137
3,43404,369278,43
2,41271,60744,253
2,13540,111334,203
2,49257,289904,135
1,21902,466749,95
1,22947,86261,215
3,48791,430454,275
1,22469,52782,112
5,45649,113614,119
5,16594,286333,140
1,38083,250086,33
1,38482,452570,3
5,49649,226990,193
5,3400,83217,193
4,22472,334981,99
4,428,425871,271
5,38886,269731,257
3,14564,98909,43
2,9619,48044,81
3,8953,444926,300
4,14242,114874,85
1,36051,325892,21
3,1093,338521,176
2,8362,223960,140
5,25786,319194,103
4,10020,366707,157
1,7574,446505,84
3,8102,325329,143
1,11463,218876,73
5,511,495602,89
5,26303,11509,4
4,31406,492292,108
5,14610,6368,249
4,20291,266610,227
4,15790,107363,143
4,49833,85286,239
2,23875,306008,115
5,42008,193613,237
2,26315,272879,223
3,30392,498435,57
3,46367,31179,17
2,2820,182617,231
5,48200,375808,219
2,24809,126825,84
1,6484,477508,237
5,40504,227943,93
2,27811,408687,259
2,22431,184387,84
3,49652,26716,224
2,47281,438017,289
3,19720,280759,64
3,26170,96010,163
3,18462,300246,40
3,29824,382191,145
5,2216,484482,184
4,39635,42158,83
4,28465,494205,148
1,16835,461605,15
2,23478,461213,109
3,21825,359974,240
4,76,340771,283
4,29067,47823,268
4,5951,70731,109
4,7628,143462,176
1,46681,412205,156
2,16137,412522,181
5,6501,277063,275
3,27351,11865,11
2,4195,22024,56
2,38346,57004,181
4,39701,77307,136
5,39962,477376,205
4,40798,299919,164
5,26251,205584,271
4,15857,452394,31
4,37536,265993,83
3,4845,470920,128
4,15220,494083,225
4,32540,279830,161
2,21491,247266,141
3,18256,64869,277
4,21452,326901,77
3,22755,18827,213
1,18644,222811,29
3,39614,48529,73
4,23656,375678,45
1,26666,472897,136
4,20330,143743,20
2,1451,259181,4
5,37886,402829,260
2,37501,400875,61
5,31352,43428,220
3,4718,467687,137
4,33428,262755,260
1,46867,118869,151
2,32678,392187,193
3,15238,18129,165
2,10288,63420,237
2,598,199115,145
4,1829,342267,237
5,21375,32338,191
1,33385,308704,223
5,49753,431552,149
1,35487,70992,103
1,39207,64679,180
3,35295,237561,3
1,48371,392808,57
5,45860,138266,131
4,48178,230804,124
2,35276,30310,75
1,30812,11746,259
1,21829,476472,208
4,29734,195217,45
1,22907,164153,235
4,24947,385573,151
2,17398,162891,196
3,10185,12766,179
2,20360,200664,69
3,1979,436544,91
2,2107,131392,59
3,44790,352307,248
5,23403,484678,245
3,15581,437449,124
4,46663,67651,211
4,30033,487158,76
2,34857,59589,131
1,1806,435959,133
2,35094,207687,235
5,33374,338191,36
4,21842,66146,128
2,8144,225165,256
5,11651,134147,153
4,8057,150617,48
4,30112,113496,175
1,48844,436781,215
2,42517,60243,121
4,41477,305896,80
4,35815,294606,41
1,25376,307663,239
2,42228,204048,205
1,9696,217483,184
1,18376,300863,149
4,8367,87995,259
3,37916,34059,55
5,47819,170016,72
5,33554,222274,25
1,36135,324191,297
5,37845,292069,264
1,49394,204655,12
1,34100,78216,152
4,32499,242666,48
1,13296,185896,167
5,22178,273929,200
5,12666,200607,231
5,43513,337813,40
4,21145,209771,260
4,23055,470433,53
3,22644,487433,29
3,30881,496926,172
5,33161,263905,164
3,132,33142,177
3,24604,357174,11
3,16877,98123,105
3,38275,261593,104
4,1082,146880,249
5,4816,377213,105
3,39301,93394,269
4,42679,117928,83
1,43998,419080,171
3,569,300994,37
1,36790,134092,233
3,8182,473860,89
2,2839,104583,180
1,15020,172894,220
4,9345,4738,73
5,37830,378090,85
1,19753,55886,267
2,48681,131215,204
4,42199,427796,101
2,16176,1425,225
2,16612,255701,19
5,19528,428843,169
5,17565,486653,273
3,13927,299263,259
5,39603,155894,93
4,21405,491056,183
4,451,50752,187
3,34307,47629,121
3,10247,281142,275
1,29941,35127,188
4,19541,421570,255
4,19231,258559,248
3,11950,337585,291
5,40421,479824,252
1,10322,201098,157
2,36215,341171,227
3,10560,445450,51
3,32566,437294,256
3,3608,301443,191
2,37217,176961,185
5,29781,320848,271
3,48950,148190,132
5,250,470549,15
5,45303,246025,63
4,37907,158517,15
2,4502,290355,295
5,13199,213433,33
3,12307,280390,175
5,41146,360463,228
5,40290,336310,65
2,37783,446896,129
1,19885,356379,263
5,26583,450437,51
3,18722,8666,280
5,44438,280344,265
3,35774,479470,260
1,47317,428898,36
2,11483,491048,272
4,39482,341127,159
2,20625,93609,3
3,15713,70699,229
5,4717,234350,15
5,29313,56586,228
4,8409,32744,219
1,7413,33234,181
3,49880,26032,33
2,49450,22694,185
2,35527,370546,165
4,35639,296973,276
1,48807,126716,112
1,1228,176957,95
5,40435,141382,27
1,1057,272286,15
3,17120,198225,105
1,30416,37464,96
2,27560,478190,81
3,10496,464366,191
2,19168,19535,143
1,20859,406391,201
4,34567,21305,57
1,2573,448982,25
2,13463,138786,241
5,8373,312645,79
2,35852,282339,100
1,40854,131383,120
2,23425,255548,21
1,13517,143698,300
2,36576,192786,267
3,754,188860,287
4,11516,71075,41
2,49514,109142,55
3,44614,88939,3
1,20192,319273,300
5,47179,118889,268
4,26770,208442,148
3,14559,471011,261
1,64,457431,27
4,7844,9065,241
4,37279,181267,123
1,38267,63876,292
2,12341,320451,188
5,16328,134141,272
4,8135,374064,269
2,25029,61775,267
1,8104,367051,47
1,36491,171384,132
5,45177,414791,175
5,43672,148911,163
1,28159,459141,44
2,29480,377837,84
5,22362,230268,68
2,42057,247526,95
2,1905,319882,112
5,46748,470764,209
3,14740,450849,60
4,2493,70810,168
3,34237,263024,83
4,48945,453739,173
4,42926,443336,121
1,36739,29753,281
3,26523,183990,236
5,35373,305026,248
5,47002,349733,77
3,33591,123841,17
1,20184,417101,8
2,26775,288205,4
3,6137,78632,229
1,27691,383710,211
4,48180,490738,60
5,22328,186143,223
1,11027,199963,297
2,29017,255810,280
1,49030,122042,104
4,16248,420298,145
1,30215,5376,69
3,18355,462121,205
5,16943,47853,205
4,22186,447063,183
1,32044,50288,152
4,45806,413757,172
5,21940,474219,196
3,14896,198447,261
1,11389,390496,17
1,4602,357893,153
4,45992,414434,231
1,13376,237387,183
2,40929,11518,272
3,14465,82113,27
1,41559,275931,49
5,26145,33572,241
1,4543,174543,87
2,24169,191210,153
3,3257,444302,169
2,19386,416440,185
4,30313,27358,299
4,45961,408741,271
4,33481,245158,11
1,34327,464010,232
5,44927,376690,9
3,593,258421,209
4,35881,111272,289
3,240,38932,52
1,31570,130405,68
5,21980,398161,232
4,36090,108192,172
1,21168,218553,112
2,22089,79316,97
4,8512,165030,236
2,44227,272232,183
4,32196,229907,129
3,13826,447270,279
3,34467,252523,144
4,3376,288798,55
3,37617,187058,63
5,29930,386122,85
5,12196,48366,1
2,45400,433841,299
3,49128,214051,117
5,35168,78469,11
2,2307,110438,97
4,25315,190572,249
5,24989,26986,101
2,23066,158160,151
3,7876,115579,239
3,34878,409100,13
3,29033,128885,268
5,2156,385060,221
3,15241,78524,76
2,9171,374088,247
4,21218,162220,136
4,5436,133527,63
5,40883,496172,293
3,9960,106332,236
3,24970,117647,151
4,37987,348112,116
3,42004,198031,84
3,10798,6696,233
3,8068,232938,25
1,24494,382545,200
5,21517,85862,181
4,16124,479413,211
4,1146,164053,120
2,23178,424541,237
2,42298,37814,221
5,47573,125850,1
4,23565,133226,156
5,45178,54402,60
5,42519,244743,49
3,1405,419345,8
4,37596,111636,280
5,27215,130400,25
3,9719,401634,275
2,36948,485686,149
2,44106,130559,49
2,39736,370746,291
5,33737,291470,87
5,14572,106732,127
5,9011,132832,215
2,42222,194070,104
2,34417,491583,165
3,44603,57338,59
2,35629,351569,125
3,13346,322118,293
1,23269,131197,57
1,40063,432617,177
2,1983,17453,208
2,41612,489570,269
2,4819,409969,16
1,27941,275407,292
5,44969,279946,289
4,5812,433131,105
2,19086,455528,135
5,6764,153843,111
4,459,390590,248
3,21322,386101,296
3,42034,268286,251
4,43872,51036,205
3,657,117090,241
1,8083,15633,255
3,2823,197634,121
1,1436,322941,244
3,33867,359833,221
4,48493,124394,51
3,20695,52390,173
2,15178,87957,112
1,27466,339707,51
3,37943,389232,37
5,5307,484503,97
5,10882,397678,132
3,43983,194392,72
2,40594,380215,248
3,27024,272842,61
1,17230,156297,240
2,4754,355723,49
4,9524,104115,185
3,42283,240296,205
3,15946,450142,120
5,5314,41439,141
3,33748,38063,292
1,24354,364220,261
1,19726,333489,147
3,34628,35911,87
4,32565,275559,227
5,29243,48146,260
4,36852,60111,52
2,32450,174123,244
5,15476,476146,177
2,450,324907,105
2,37051,266202,99
4,11314,13990,300
1,27848,437612,269
2,40642,491018,212
4,13900,395437,168
2,41121,147414,252
1,2574,152492,251
4,23217,190296,63
1,30840,106164,93
3,9246,37076,137
3,9901,220969,95
2,46557,15782,15
5,37298,113123,159
4,5222,470151,69
5,1325,390932,300
5,33052,36434,19
4,32522,391111,237
1,7173,483272,72
5,22262,398551,279
3,2419,349740,61
3,11399,120050,37
3,35749,411167,251
2,40879,436657,224
3,9937,66904,283
2,23215,392732,49
3,20444,75410,128
2,30111,312030,236
1,27828,31308,225
3,46006,378753,243
2,6950,86014,37
1,31680,211264,24
2,30138,435215,109
5,36442,122495,15
4,48858,51894,83
3,16845,250331,69
4,8016,34306,23
4,20143,363121,16
4,769,152484,107
4,37586,355026,188
2,35417,374690,289
2,17742,131892,247
1,42955,119367,36
2,48541,109153,161
2,19299,20561,57
2,40460,53205,239
1,17688,446375,53
1,28447,238739,11
2,20764,275527,80
5,19171,294638,100
2,15077,111104,39
3,43264,304714,293
5,23464,27748,177
1,23572,281298,104
4,23670,368590,200
1,42517,281895,233
3,33412,348133,121
2,15815,7230,7
3,48316,492759,109
5,12883,283702,252
4,43044,221251,89
4,41167,466236,192
1,8248,42237,279
4,45291,373878,96
3,18907,438555,151
2,38524,428141,63
2,32438,77281,228
1,4400,352753,36
1,7728,100737,209
3,11478,27469,69
2,44131,170413,95
2,29902,360503,263
2,7331,83425,57
3,23793,371649,4
2,36677,200561,276
1,6635,477360,15
3,2734,379707,197
4,7664,369426,300
1,32793,40028,17
2,21501,249097,63
3,16643,316117,199
3,33005,256815,183
5,33784,464424,192
4,35449,322734,36
5,10666,233090,176
2,31425,64571,243
3,19286,276418,16
1,17559,317251,272
5,3589,400745,185
3,9982,445858,175
1,3914,392696,159
3,30065,128649,41
1,23135,181465,219
4,24619,484031,45
4,45071,211215,257
2,10962,441340,219
1,47737,278708,233
5,25583,259969,256
2,31024,437474,109
4,42660,165709,191
3,43585,80806,212
3,34971,333229,33
1,88,39576,192
5,23421,141529,143
4,18863,355917,220
5,18890,56853,7
3,3746,11080,133
2,35111,105922,3
3,48964,365117,215
2,21316,173197,235
3,16418,492748,248
1,24034,19851,155
5,42211,197736,277
4,27933,30415,223
1,45574,310367,104
2,48239,156643,267
5,40912,141163,207
2,20002,45831,47
3,10493,468902,89
4,22191,477694,89
2,44999,498021,25
1,32445,250389,265
3,23521,144273,35
5,9393,288924,295
1,49770,310724,55
2,29356,468245,136
2,30252,74354,284
2,25857,431380,165
1,10151,175021,31
4,2768,453836,225
1,40312,450938,233
4,32717,207999,148
3,30375,198155,32
3,13564,188218,211
4,6469,238910,185
3,43211,245204,235
5,2777,147375,95
2,887,332237,215
2,17942,385941,149
5,3521,274952,27
4,35090,115276,72
4,44180,332259,183
2,40672,5781,192
1,26659,364626,53
4,42974,280001,128
4,38265,264181,299
5,4898,179258,293
4,38983,318994,253
1,30319,480835,72
3,4559,42476,248
3,31311,145481,21
2,49116,234311,136
5,40936,348075,197
5,12757,178042,189
3,30177,121388,287
1,33177,332100,153
5,16329,365029,121
1,32429,236781,236
3,14076,143772,73
3,16118,425959,189
5,41577,471861,221
1,34673,398486,17
1,33616,56093,87
2,1009,161287,41
5,42577,253864,4
3,45384,397029,60
3,32135,159327,229
5,19558,83286,225
1,17281,100120,293
2,38443,316620,103
4,19949,479556,25
4,31523,45440,207
3,9069,412627,155
4,20817,258408,260
2,40514,166244,195
5,30988,443722,16
2,16870,333403,4
4,18316,36398,275
3,1156,158945,275
2,22490,101954,41
3,46620,148599,157
3,33033,197287,223
4,39850,371818,207
3,18744,135530,3
4,23834,111847,124
5,15521,324104,200
1,26144,93615,221
2,48865,187947,227
1,45705,379072,103
2,40063,61266,105
2,30723,216600,113
1,43072,411690,203
1,15751,390568,257
1,7578,379173,245
2,29460,425516,163
4,9312,371925,276
2,25486,201913,23
2,41446,352344,56
2,49530,198146,269
5,27168,192595,61
4,11732,291790,117
1,1810,328499,220
3,12362,457588,228
4,26251,75842,11
4,37445,388445,81
2,19294,308567,17
3,23478,121364,244
4,29716,337722,249
2,22464,43713,135
4,41766,384840,103
3,17425,293194,177
3,36488,365433,147
1,41868,46330,59
3,27337,66739,176
3,21884,20509,172
3,17671,174657,287
4,26275,347156,131
4,16234,271633,167
4,24657,389066,55
3,32336,70024,95
3,38598,284153,33
1,41509,196033,225
2,18499,105508,232
5,26959,292886,63
2,33921,356935,213
3,40977,65300,145
5,29600,116517,33
3,48564,169192,141
5,13895,261611,281
3,19748,478285,211
3,26571,167808,241
1,36919,121366,295
4,15894,365785,111
1,31233,338274,215
2,45947,159724,107
5,45841,287501,297
3,1067,319655,109
2,36549,137288,203
2,19581,302006,211
1,24974,197622,95
2,29094,128086,13
1,48400,123087,167
5,26493,189231,232
4,42020,269019,61
3,24373,333041,289
4,41774,169335,273
2,28398,369563,223
5,33141,81773,92
3,28298,307002,224
4,4383,499311,123
4,5090,155089,229
5,12142,166234,57
2,44063,391149,180
5,33549,250528,213
3,11861,375912,156
3,26449,82353,248
2,16102,329598,292
3,35081,441718,79
5,42301,65694,189
3,26550,266912,40
1,41713,160627,291
4,17019,122914,292
3,43131,400432,229
3,5192,465525,196
3,38286,491810,93
1,43545,34816,68
5,2552,220738,272
5,47265,169455,215
3,6380,168041,285
3,6956,185257,297
5,6613,129168,81
3,5871,372488,163
2,24700,445993,244
1,40976,109763,147
5,23968,401354,283
3,25974,271793,12
3,4230,15441,271
5,1396,460941,28
4,48647,140541,45
1,30011,334,135
5,15621,415438,221
2,30467,204172,292
1,45375,367048,63
4,26119,461947,32
5,41633,171200,196
3,21995,251308,92
4,45695,7116,101
2,6683,384173,144
2,22678,265259,272
1,46744,189745,288
3,41373,174083,169
4,8776,311003,11
5,15121,421734,59
5,18519,203846,35
1,37633,451376,272
1,31994,444827,207
4,25275,450488,252
3,29796,34788,40
4,27854,45853,201
3,16159,400396,235
4,24421,40759,11
4,41584,394150,51
4,28987,71389,201
3,31854,426157,16
4,22369,234248,96
4,23031,484289,297
2,49662,275469,124
5,35610,466608,233
4,6515,18879,219
4,8920,243032,207
3,29433,131389,269
5,32683,180516,15
3,41093,347721,20
1,39610,32935,255
1,36024,384662,228
5,38840,183239,68
5,14139,487691,159
2,22375,309585,257
3,22826,390961,184
4,40720,366527,188
4,1085,439322,133
3,42078,87563,224
5,21951,382999,165
2,4750,387730,289
1,5008,33886,172
2,6900,83281,87
5,33527,370701,281
4,43293,108243,267
2,9526,329438,87
2,11985,181918,269
4,38276,180918,45
2,12941,259368,8
2,38737,169500,299
2,32267,286568,48
3,1532,374727,195
1,26802,210858,165
5,15487,268256,136
4,40127,144425,181
5,11836,465048,244
4,44255,138250,25
2,11679,256883,65
5,10596,491565,181
4,25296,219407,155
1,3157,182665,83
5,28225,271760,176
1,45320,446977,148
5,31909,138390,299
2,13134,316284,168
3,5676,122250,175
1,7925,359186,293
2,40604,284907,85
1,5239,449562,204
1,49357,483552,173
3,33584,407563,177
3,15085,66470,113
2,20404,85682,289
3,8404,199123,245
1,13666,260833,232
4,19124,253761,279
1,44798,411648,105
3,6535,273806,67
1,46663,405558,57
5,26630,291005,65
4,10992,68193,25
1,6128,357662,81
1,12439,186779,177
4,12881,69950,131
1,5495,169970,228
2,4206,101240,89
1,40099,181647,232
4,49757,12848,160
1,12193,84603,47
1,9261,117184,247
1,18897,258702,29
4,39717,92084,255
1,49094,57350,176
5,9430,439960,69
2,46337,77499,1
3,42442,276256,141
5,2633,390979,189
1,34623,146782,216
5,34369,465574,240
5,21044,478103,241
3,2654,287809,33
2,8984,351508,253
2,5202,29733,232
3,45937,237339,256
4,31689,359852,219
4,37598,414637,200
3,774,429562,176
4,8972,151665,297
1,28094,150210,121
2,15152,41273,269
1,31773,413029,297
3,20148,79105,100
2,49107,119722,133
5,29281,197210,144
1,7814,485934,245
4,11387,130189,31
1,10403,408329,272
4,41783,455777,79
5,49068,458959,60
5,7467,393701,43
1,29787,262152,116
2,27184,454735,300
3,32216,169705,23
2,17098,436144,231
3,40457,158748,15
2,11567,402508,48
2,48100,121022,17
2,40603,19556,199
2,45034,18083,289
2,33763,155064,189
3,34357,353829,71
5,13931,187982,45
4,29670,172972,299
2,1472,85423,147
4,23289,352406,184
5,19267,369502,33
5,48384,63828,148
3,7928,408834,67
4,40475,325197,80
4,33837,55392,32
1,25113,372223,148
5,22973,354294,264
1,27699,226306,159
5,34018,62087,205
5,40840,386806,128
4,33049,202138,97
5,4118,336677,121
4,10396,371093,187
4,13872,40411,95
2,32337,477250,192
2,8575,210660,88
3,36581,240340,277
4,31607,30417,120
2,4747,257299,209
4,25493,165986,27
3,5169,349772,43
1,7433,3071,233
1,20568,69390,221
5,39241,337787,140
4,4059,184567,32
4,2728,292709,56
4,17319,2057,19
2,5049,119335,165
5,45534,181393,48
5,49456,21680,199
4,42357,267960,205
5,14696,364574,148
4,805,246597,24
5,26087,43415,263
4,35932,160808,41
5,10088,397756,237
2,45057,315245,52
1,18708,436871,169
3,46296,41760,140
3,43718,386285,16
5,13577,29759,259
4,11880,217045,281
5,27124,391988,233
4,39572,65477,197
1,48442,265223,285
4,11263,153470,224
3,30312,260408,292
1,915,495484,57
5,522,218729,244
2,26754,47487,105
1,11525,343163,283
5,203,302238,237
1,37225,361403,244
1,31355,54216,180
1,19441,212422,119
4,45148,153544,83
3,47402,112391,181
2,27627,237577,229
4,20343,383870,171
1,22505,106958,119
4,33265,493580,216
1,4798,312054,4
4,23217,26564,163
1,45504,487013,265
1,34353,379396,107
4,23706,22175,103
4,46984,144019,277
1,46286,479893,171
2,29598,439651,264
4,41996,287172,120
3,3804,481117,5
1,41713,353712,115
2,43345,51105,225
1,40035,384828,144
5,26976,322825,4
4,9248,202969,164
3,20659,165492,243
1,26916,93178,40
5,37632,195412,189
4,21596,179189,163
2,41102,155691,45
3,28690,342432,240
1,31083,377509,300
3,46786,384618,137
4,30613,306318,97
2,10614,347268,155
3,29391,202031,28
5,37005,2529,12
3,2642,309167,236
3,10101,55611,296
4,33900,187885,87
5,47888,168942,59
1,44382,203083,212
1,43020,458157,140
3,16992,114136,104
2,6880,70951,1
1,27690,317210,39
3,48935,429088,265
1,31344,190135,165
4,45928,187734,180
1,3920,24808,277
5,16512,354622,36
4,24123,448711,109
1,44328,8242,76
3,39428,317256,204
2,12400,203775,80
5,6895,419600,167
2,33999,493909,196
4,41636,332594,279
1,36619,412858,249
5,14716,413713,11
2,24144,201065,139
2,13008,382562,168
2,48628,265274,277
3,43134,415032,65
2,48456,323645,212
2,39737,168669,61
5,25475,44274,160
2,16350,316550,216
4,3353,484601,63
5,9837,410425,192
2,17488,208674,28
2,12490,238518,244
2,18238,306757,221
3,6695,154912,257
3,29669,472055,123
1,38690,64472,15
4,13069,354840,247
5,44825,92034,200
3,13401,339635,271
5,44179,493885,289
5,47752,255579,295
3,66,251782,3
1,32876,110557,281
5,14361,461010,117
3,35970,190029,31
1,48724,220804,164
4,13879,262751,109
3,31331,271386,5
5,16270,209145,187
4,45230,149684,245
3,48801,280035,133
3,45238,404020,43
2,43375,95732,232
4,28570,171202,284
4,25134,23522,64
5,12399,425349,200
1,19705,34804,87
2,46536,287204,212
3,15505,234974,169
2,18704,106567,92
3,29943,360417,269
2,22025,192190,225
5,47535,367366,269
4,14242,356898,71
3,27177,324179,115
2,14941,412379,73
5,6419,232184,221
4,1211,39343,257
3,21830,75453,47
1,24079,429952,8
3,2821,478742,271
5,37393,2857,277
1,19188,235619,11
4,20991,181715,255
2,8035,399036,300
5,26252,10253,285
4,19508,237599,183
2,47847,82573,25
4,20652,392843,235
5,17922,447347,193
5,37271,105887,107
1,17339,23611,205
1,37532,239314,136
4,31305,219178,261
5,913,62194,84
5,27700,389502,223
3,22811,305307,92
3,35714,496839,27
3,22670,76830,187
3,18001,78230,135
2,33420,396414,156
4,49232,424633,176
4,47370,288054,21
4,37897,306102,75
3,29653,136789,129
4,25423,81094,207
2,27851,218276,92
1,18566,123200,280
2,5906,336078,133
5,49169,14029,247
3,36643,42499,27
4,583,193565,227
2,15636,359686,67
3,30806,1920,192
4,15379,385867,21
4,22854,445569,243
2,47689,146070,257
2,7422,372713,92
5,36522,375369,265
5,37921,337438,96
5,18524,113202,245
3,5655,42526,245
1,4299,251118,241
4,34466,13162,251
4,9151,98911,83
5,37315,149238,220
5,9346,33407,35
3,36907,203426,239
5,44120,499083,232
5,36959,242940,88
5,16887,57218,256
5,14280,471026,92
1,15731,76423,115
4,7512,302262,32
4,21401,233031,125
1,31817,422038,289
3,38418,25713,12
3,3080,282371,300
5,5216,401570,283
4,43280,252573,180
2,4808,230508,272
3,45210,339205,225
4,18771,327031,289
4,11334,362542,175
2,37816,390520,300
4,18457,407377,285
1,36968,454396,281
3,44484,14150,136
4,31772,449637,189
4,32104,428889,53
5,48358,432354,152
2,22300,261128,87
1,23936,69470,101
4,33767,449954,143
2,15132,294319,104
3,9323,129686,300
1,29785,429161,81
5,836,354293,103
2,1265,255136,29
2,44644,120915,143
1,41257,393919,125
2,7639,82376,232
5,30205,304038,224
4,5901,498445,68
4,37763,361092,283
5,2656,460595,143
2,48334,182739,19
4,23191,201069,109
3,12439,104100,229
3,33667,56492,32
5,43268,459616,8
2,46868,123389,199
3,11323,394597,252
5,46108,464569,41
2,41403,392909,97
4,36925,315658,217
1,8583,329034,205
3,5018,466753,300
4,19983,284055,164
5,49293,435054,3
4,479,165872,161
4,29667,330227,143
4,18163,484318,233
3,31327,241665,284
3,41726,172410,41
4,23220,263285,25
5,14106,25746,32
1,42260,131284,195
4,26083,212522,160
3,10925,191470,8
4,16048,411990,171
4,47597,291960,109
4,40365,27816,163
1,20977,150311,181
2,47569,111484,40
1,6661,469528,221
5,10315,400730,17
3,38755,405038,228
1,34780,355297,23
3,16748,57507,147
1,7636,344402,148
3,13379,312936,69
2,5186,220896,268
2,24763,76776,25
5,35140,444180,123
3,38953,469147,197
5,20891,340649,243
2,31409,360418,247
2,13215,264240,149
2,27727,204601,268
5,15127,9432,280
4,23889,412092,171
3,48269,341060,201
5,29909,361137,16
1,38527,262378,232
2,26365,57801,175
2,1045,242915,272
3,590,221534,235
1,36079,28689,293
2,35390,410162,176
3,33431,320437,27
1,32567,25143,95
3,12939,161312,16
5,22521,376192,228
4,40744,490142,181
3,21909,322815,112
2,28188,80124,201
4,36851,283564,76
3,25651,475985,123
5,4070,70165,237
2,23190,405895,281
3,18754,402263,81
2,25232,464167,236
2,4560,171678,229
4,45456,363097,13
2,20276,81559,25
1,13030,149643,281
2,23738,315353,37
2,39202,80642,217
3,34876,206308,225
2,7410,403927,181
5,9348,80247,185
2,31796,468180,12
4,19051,339749,200
4,18574,452195,141
>>>>>>> 692cf405673aafc5933b8ffeecae596fd52e1c7d
